"Tanggal","Harga","Bulan-Tahun","Tahun","Bulan"
"1/1/2014","26,297","2014-01","2014","01"
"1/2/2014","27,040","2014-01","2014","01"
"1/3/2014","26,958","2014-01","2014","01"
"1/4/2014","27,199","2014-01","2014","01"
"1/5/2014","27,204","2014-01","2014","01"
"1/6/2014","27,384","2014-01","2014","01"
"1/7/2014","27,287","2014-01","2014","01"
"1/8/2014","27,249","2014-01","2014","01"
"1/9/2014","27,686","2014-01","2014","01"
"1/10/2014","27,195","2014-01","2014","01"
"1/11/2014","27,207","2014-01","2014","01"
"1/12/2014","26,973","2014-01","2014","01"
"1/13/2014","25,096","2014-01","2014","01"
"1/14/2014","25,175","2014-01","2014","01"
"1/15/2014","25,605","2014-01","2014","01"
"1/16/2014","25,378","2014-01","2014","01"
"1/17/2014","25,410","2014-01","2014","01"
"1/18/2014","24,489","2014-01","2014","01"
"1/19/2014","24,187","2014-01","2014","01"
"1/20/2014","22,032","2014-01","2014","01"
"1/21/2014","22,010","2014-01","2014","01"
"1/22/2014","22,350","2014-01","2014","01"
"1/23/2014","23,744","2014-01","2014","01"
"1/24/2014","24,360","2014-01","2014","01"
"1/25/2014","24,723","2014-01","2014","01"
"1/26/2014","25,879","2014-01","2014","01"
"1/27/2014","29,732","2014-01","2014","01"
"1/28/2014","32,610","2014-01","2014","01"
"1/29/2014","33,792","2014-01","2014","01"
"1/30/2014","34,233","2014-01","2014","01"
"1/31/2014","34,769","2014-01","2014","01"
"2/1/2014","34,531","2014-02","2014","02"
"2/2/2014","34,755","2014-02","2014","02"
"2/3/2014","35,759","2014-02","2014","02"
"2/4/2014","40,820","2014-02","2014","02"
"2/5/2014","36,315","2014-02","2014","02"
"2/6/2014","36,762","2014-02","2014","02"
"2/7/2014","36,452","2014-02","2014","02"
"2/8/2014","36,549","2014-02","2014","02"
"2/9/2014","36,344","2014-02","2014","02"
"2/10/2014","35,312","2014-02","2014","02"
"2/11/2014","35,283","2014-02","2014","02"
"2/12/2014","34,749","2014-02","2014","02"
"2/13/2014","35,908","2014-02","2014","02"
"2/14/2014","35,789","2014-02","2014","02"
"2/15/2014","35,712","2014-02","2014","02"
"2/16/2014","36,094","2014-02","2014","02"
"2/17/2014","37,420","2014-02","2014","02"
"2/18/2014","37,100","2014-02","2014","02"
"2/19/2014","39,249","2014-02","2014","02"
"2/20/2014","41,482","2014-02","2014","02"
"2/21/2014","47,771","2014-02","2014","02"
"2/22/2014","50,011","2014-02","2014","02"
"2/23/2014","50,880","2014-02","2014","02"
"2/24/2014","53,403","2014-02","2014","02"
"2/25/2014","56,426","2014-02","2014","02"
"2/26/2014","56,291","2014-02","2014","02"
"2/27/2014","56,341","2014-02","2014","02"
"2/28/2014","54,037","2014-02","2014","02"
"3/1/2014","53,308","2014-03","2014","03"
"3/2/2014","53,058","2014-03","2014","03"
"3/3/2014","50,901","2014-03","2014","03"
"3/4/2014","50,598","2014-03","2014","03"
"3/5/2014","50,885","2014-03","2014","03"
"3/6/2014","50,187","2014-03","2014","03"
"3/7/2014","49,286","2014-03","2014","03"
"3/8/2014","48,610","2014-03","2014","03"
"3/9/2014","48,281","2014-03","2014","03"
"3/10/2014","47,662","2014-03","2014","03"
"3/11/2014","47,745","2014-03","2014","03"
"3/12/2014","47,741","2014-03","2014","03"
"3/13/2014","47,081","2014-03","2014","03"
"3/14/2014","47,681","2014-03","2014","03"
"3/15/2014","50,155","2014-03","2014","03"
"3/16/2014","52,522","2014-03","2014","03"
"3/17/2014","59,020","2014-03","2014","03"
"3/18/2014","61,167","2014-03","2014","03"
"3/19/2014","60,666","2014-03","2014","03"
"3/20/2014","62,467","2014-03","2014","03"
"3/21/2014","65,047","2014-03","2014","03"
"3/22/2014","66,183","2014-03","2014","03"
"3/23/2014","66,850","2014-03","2014","03"
"3/24/2014","68,664","2014-03","2014","03"
"3/25/2014","68,789","2014-03","2014","03"
"3/26/2014","68,537","2014-03","2014","03"
"3/27/2014","68,701","2014-03","2014","03"
"3/28/2014","69,469","2014-03","2014","03"
"3/29/2014","69,516","2014-03","2014","03"
"3/30/2014","68,904","2014-03","2014","03"
"3/31/2014","68,462","2014-03","2014","03"
"4/1/2014","65,497","2014-04","2014","04"
"4/2/2014","65,779","2014-04","2014","04"
"4/3/2014","65,824","2014-04","2014","04"
"4/4/2014","65,400","2014-04","2014","04"
"4/5/2014","65,074","2014-04","2014","04"
"4/6/2014","64,981","2014-04","2014","04"
"4/7/2014","63,131","2014-04","2014","04"
"4/8/2014","60,747","2014-04","2014","04"
"4/9/2014","59,521","2014-04","2014","04"
"4/10/2014","57,949","2014-04","2014","04"
"4/11/2014","56,026","2014-04","2014","04"
"4/12/2014","53,653","2014-04","2014","04"
"4/13/2014","50,064","2014-04","2014","04"
"4/14/2014","44,863","2014-04","2014","04"
"4/15/2014","43,345","2014-04","2014","04"
"4/16/2014","42,283","2014-04","2014","04"
"4/17/2014","41,206","2014-04","2014","04"
"4/18/2014","39,862","2014-04","2014","04"
"4/19/2014","39,139","2014-04","2014","04"
"4/20/2014","37,039","2014-04","2014","04"
"4/21/2014","34,926","2014-04","2014","04"
"4/22/2014","31,992","2014-04","2014","04"
"4/23/2014","31,574","2014-04","2014","04"
"4/24/2014","29,316","2014-04","2014","04"
"4/25/2014","27,902","2014-04","2014","04"
"4/26/2014","27,415","2014-04","2014","04"
"4/27/2014","26,710","2014-04","2014","04"
"4/28/2014","22,793","2014-04","2014","04"
"4/29/2014","21,103","2014-04","2014","04"
"4/30/2014","19,539","2014-04","2014","04"
"5/1/2014","19,144","2014-05","2014","05"
"5/2/2014","18,558","2014-05","2014","05"
"5/3/2014","19,046","2014-05","2014","05"
"5/4/2014","17,658","2014-05","2014","05"
"5/5/2014","16,637","2014-05","2014","05"
"5/6/2014","15,977","2014-05","2014","05"
"5/7/2014","15,897","2014-05","2014","05"
"5/8/2014","15,313","2014-05","2014","05"
"5/9/2014","15,975","2014-05","2014","05"
"5/10/2014","15,653","2014-05","2014","05"
"5/11/2014","14,850","2014-05","2014","05"
"5/12/2014","12,953","2014-05","2014","05"
"5/13/2014","12,756","2014-05","2014","05"
"5/14/2014","12,385","2014-05","2014","05"
"5/15/2014","13,358","2014-05","2014","05"
"5/16/2014","12,092","2014-05","2014","05"
"5/17/2014","13,205","2014-05","2014","05"
"5/18/2014","11,740","2014-05","2014","05"
"5/19/2014","11,375","2014-05","2014","05"
"5/20/2014","11,316","2014-05","2014","05"
"5/21/2014","10,809","2014-05","2014","05"
"5/22/2014","10,935","2014-05","2014","05"
"5/23/2014","10,953","2014-05","2014","05"
"5/24/2014","12,154","2014-05","2014","05"
"5/25/2014","12,073","2014-05","2014","05"
"5/26/2014","10,565","2014-05","2014","05"
"5/27/2014","10,609","2014-05","2014","05"
"5/28/2014","10,499","2014-05","2014","05"
"5/29/2014","10,541","2014-05","2014","05"
"5/30/2014","10,400","2014-05","2014","05"
"5/31/2014","11,889","2014-05","2014","05"
"6/1/2014","11,474","2014-06","2014","06"
"6/2/2014","9,794","2014-06","2014","06"
"6/3/2014","9,895","2014-06","2014","06"
"6/4/2014","10,025","2014-06","2014","06"
"6/5/2014","10,535","2014-06","2014","06"
"6/6/2014","10,378","2014-06","2014","06"
"6/7/2014","11,550","2014-06","2014","06"
"6/8/2014","11,561","2014-06","2014","06"
"6/9/2014","10,357","2014-06","2014","06"
"6/10/2014","10,291","2014-06","2014","06"
"6/11/2014","10,386","2014-06","2014","06"
"6/12/2014","10,501","2014-06","2014","06"
"6/13/2014","10,419","2014-06","2014","06"
"6/14/2014","11,646","2014-06","2014","06"
"6/15/2014","11,657","2014-06","2014","06"
"6/16/2014","10,395","2014-06","2014","06"
"6/17/2014","10,201","2014-06","2014","06"
"6/18/2014","10,112","2014-06","2014","06"
"6/19/2014","9,959","2014-06","2014","06"
"6/20/2014","9,871","2014-06","2014","06"
"6/21/2014","11,098","2014-06","2014","06"
"6/22/2014","10,912","2014-06","2014","06"
"6/23/2014","9,713","2014-06","2014","06"
"6/24/2014","9,673","2014-06","2014","06"
"6/25/2014","9,744","2014-06","2014","06"
"6/26/2014","9,678","2014-06","2014","06"
"6/27/2014","9,464","2014-06","2014","06"
"6/28/2014","10,749","2014-06","2014","06"
"6/29/2014","10,770","2014-06","2014","06"
"6/30/2014","9,828","2014-06","2014","06"
"7/1/2014","10,894","2014-07","2014","07"
"7/2/2014","10,784","2014-07","2014","07"
"7/3/2014","10,762","2014-07","2014","07"
"7/4/2014","10,456","2014-07","2014","07"
"7/5/2014","11,683","2014-07","2014","07"
"7/6/2014","10,424","2014-07","2014","07"
"7/7/2014","9,009","2014-07","2014","07"
"7/8/2014","9,092","2014-07","2014","07"
"7/9/2014","10,345","2014-07","2014","07"
"7/10/2014","9,564","2014-07","2014","07"
"7/11/2014","9,256","2014-07","2014","07"
"7/12/2014","10,526","2014-07","2014","07"
"7/13/2014","10,556","2014-07","2014","07"
"7/14/2014","9,264","2014-07","2014","07"
"7/15/2014","9,194","2014-07","2014","07"
"7/16/2014","9,156","2014-07","2014","07"
"7/17/2014","9,360","2014-07","2014","07"
"7/18/2014","9,426","2014-07","2014","07"
"7/19/2014","10,930","2014-07","2014","07"
"7/20/2014","11,415","2014-07","2014","07"
"7/21/2014","11,583","2014-07","2014","07"
"7/22/2014","11,978","2014-07","2014","07"
"7/23/2014","12,107","2014-07","2014","07"
"7/24/2014","12,191","2014-07","2014","07"
"7/25/2014","12,369","2014-07","2014","07"
"7/26/2014","14,032","2014-07","2014","07"
"7/27/2014","13,607","2014-07","2014","07"
"7/28/2014","15,143","2014-07","2014","07"
"7/29/2014","15,331","2014-07","2014","07"
"7/30/2014","14,726","2014-07","2014","07"
"7/31/2014","15,569","2014-07","2014","07"
"8/1/2014","15,271","2014-08","2014","08"
"8/2/2014","15,304","2014-08","2014","08"
"8/3/2014","14,889","2014-08","2014","08"
"8/4/2014","12,172","2014-08","2014","08"
"8/5/2014","12,080","2014-08","2014","08"
"8/6/2014","12,608","2014-08","2014","08"
"8/7/2014","13,343","2014-08","2014","08"
"8/8/2014","13,689","2014-08","2014","08"
"8/9/2014","14,731","2014-08","2014","08"
"8/10/2014","14,737","2014-08","2014","08"
"8/11/2014","13,410","2014-08","2014","08"
"8/12/2014","13,587","2014-08","2014","08"
"8/13/2014","13,858","2014-08","2014","08"
"8/14/2014","14,075","2014-08","2014","08"
"8/15/2014","15,234","2014-08","2014","08"
"8/16/2014","15,393","2014-08","2014","08"
"8/17/2014","15,405","2014-08","2014","08"
"8/18/2014","16,175","2014-08","2014","08"
"8/19/2014","15,406","2014-08","2014","08"
"8/20/2014","15,618","2014-08","2014","08"
"8/21/2014","15,490","2014-08","2014","08"
"8/22/2014","15,708","2014-08","2014","08"
"8/23/2014","16,423","2014-08","2014","08"
"8/24/2014","16,312","2014-08","2014","08"
"8/25/2014","15,006","2014-08","2014","08"
"8/26/2014","14,981","2014-08","2014","08"
"8/27/2014","15,044","2014-08","2014","08"
"8/28/2014","14,897","2014-08","2014","08"
"8/29/2014","15,490","2014-08","2014","08"
"8/30/2014","15,451","2014-08","2014","08"
"8/31/2014","15,191","2014-08","2014","08"
"9/1/2014","13,444","2014-09","2014","09"
"9/2/2014","13,192","2014-09","2014","09"
"9/3/2014","13,136","2014-09","2014","09"
"9/4/2014","12,980","2014-09","2014","09"
"9/5/2014","12,744","2014-09","2014","09"
"9/6/2014","13,930","2014-09","2014","09"
"9/7/2014","13,844","2014-09","2014","09"
"9/8/2014","13,298","2014-09","2014","09"
"9/9/2014","12,195","2014-09","2014","09"
"9/10/2014","12,216","2014-09","2014","09"
"9/11/2014","12,077","2014-09","2014","09"
"9/12/2014","11,954","2014-09","2014","09"
"9/13/2014","12,747","2014-09","2014","09"
"9/14/2014","12,208","2014-09","2014","09"
"9/15/2014","11,064","2014-09","2014","09"
"9/16/2014","10,923","2014-09","2014","09"
"9/17/2014","10,975","2014-09","2014","09"
"9/18/2014","10,611","2014-09","2014","09"
"9/19/2014","11,615","2014-09","2014","09"
"9/20/2014","11,697","2014-09","2014","09"
"9/21/2014","11,629","2014-09","2014","09"
"9/22/2014","10,410","2014-09","2014","09"
"9/23/2014","10,418","2014-09","2014","09"
"9/24/2014","11,600","2014-09","2014","09"
"9/25/2014","11,740","2014-09","2014","09"
"9/26/2014","10,267","2014-09","2014","09"
"9/27/2014","11,558","2014-09","2014","09"
"9/28/2014","11,628","2014-09","2014","09"
"9/29/2014","10,446","2014-09","2014","09"
"9/30/2014","10,467","2014-09","2014","09"
"10/1/2014","10,391","2014-10","2014","10"
"10/2/2014","10,389","2014-10","2014","10"
"10/3/2014","10,457","2014-10","2014","10"
"10/4/2014","11,670","2014-10","2014","10"
"10/5/2014","10,814","2014-10","2014","10"
"10/6/2014","12,007","2014-10","2014","10"
"10/7/2014","10,727","2014-10","2014","10"
"10/8/2014","10,830","2014-10","2014","10"
"10/9/2014","10,904","2014-10","2014","10"
"10/10/2014","10,799","2014-10","2014","10"
"10/11/2014","10,737","2014-10","2014","10"
"10/12/2014","10,563","2014-10","2014","10"
"10/13/2014","10,252","2014-10","2014","10"
"10/14/2014","10,259","2014-10","2014","10"
"10/15/2014","10,364","2014-10","2014","10"
"10/16/2014","10,344","2014-10","2014","10"
"10/17/2014","10,290","2014-10","2014","10"
"10/18/2014","10,308","2014-10","2014","10"
"10/19/2014","10,739","2014-10","2014","10"
"10/20/2014","11,319","2014-10","2014","10"
"10/21/2014","11,492","2014-10","2014","10"
"10/22/2014","14,019","2014-10","2014","10"
"10/23/2014","13,166","2014-10","2014","10"
"10/24/2014","13,406","2014-10","2014","10"
"10/25/2014","13,725","2014-10","2014","10"
"10/26/2014","13,943","2014-10","2014","10"
"10/27/2014","16,120","2014-10","2014","10"
"10/28/2014","17,898","2014-10","2014","10"
"10/29/2014","18,541","2014-10","2014","10"
"10/30/2014","19,850","2014-10","2014","10"
"10/31/2014","20,051","2014-10","2014","10"
"11/1/2014","21,136","2014-11","2014","11"
"11/2/2014","21,753","2014-11","2014","11"
"11/3/2014","25,650","2014-11","2014","11"
"11/4/2014","27,127","2014-11","2014","11"
"11/5/2014","30,493","2014-11","2014","11"
"11/6/2014","32,725","2014-11","2014","11"
"11/7/2014","33,838","2014-11","2014","11"
"11/8/2014","34,834","2014-11","2014","11"
"11/9/2014","35,460","2014-11","2014","11"
"11/10/2014","37,689","2014-11","2014","11"
"11/11/2014","38,888","2014-11","2014","11"
"11/12/2014","39,699","2014-11","2014","11"
"11/13/2014","40,015","2014-11","2014","11"
"11/14/2014","40,363","2014-11","2014","11"
"11/15/2014","41,681","2014-11","2014","11"
"11/16/2014","42,128","2014-11","2014","11"
"11/17/2014","44,572","2014-11","2014","11"
"11/18/2014","47,524","2014-11","2014","11"
"11/19/2014","52,543","2014-11","2014","11"
"11/20/2014","50,485","2014-11","2014","11"
"11/21/2014","50,894","2014-11","2014","11"
"11/22/2014","51,280","2014-11","2014","11"
"11/23/2014","51,676","2014-11","2014","11"
"11/24/2014","52,597","2014-11","2014","11"
"11/25/2014","52,568","2014-11","2014","11"
"11/26/2014","52,350","2014-11","2014","11"
"11/27/2014","53,419","2014-11","2014","11"
"11/28/2014","54,699","2014-11","2014","11"
"11/29/2014","55,824","2014-11","2014","11"
"11/30/2014","57,642","2014-11","2014","11"
"12/1/2014","62,663","2014-12","2014","12"
"12/2/2014","65,485","2014-12","2014","12"
"12/3/2014","68,068","2014-12","2014","12"
"12/4/2014","71,487","2014-12","2014","12"
"12/5/2014","74,159","2014-12","2014","12"
"12/6/2014","74,733","2014-12","2014","12"
"12/7/2014","74,805","2014-12","2014","12"
"12/8/2014","75,530","2014-12","2014","12"
"12/9/2014","74,298","2014-12","2014","12"
"12/10/2014","74,212","2014-12","2014","12"
"12/11/2014","73,116","2014-12","2014","12"
"12/12/2014","71,978","2014-12","2014","12"
"12/13/2014","71,766","2014-12","2014","12"
"12/14/2014","71,890","2014-12","2014","12"
"12/15/2014","71,379","2014-12","2014","12"
"12/16/2014","72,440","2014-12","2014","12"
"12/17/2014","72,071","2014-12","2014","12"
"12/18/2014","72,911","2014-12","2014","12"
"12/19/2014","73,463","2014-12","2014","12"
"12/20/2014","74,292","2014-12","2014","12"
"12/21/2014","74,572","2014-12","2014","12"
"12/22/2014","79,914","2014-12","2014","12"
"12/23/2014","81,099","2014-12","2014","12"
"12/24/2014","80,283","2014-12","2014","12"
"12/25/2014","81,833","2014-12","2014","12"
"12/26/2014","83,879","2014-12","2014","12"
"12/27/2014","82,997","2014-12","2014","12"
"12/28/2014","83,299","2014-12","2014","12"
"12/29/2014","83,342","2014-12","2014","12"
"12/30/2014","82,159","2014-12","2014","12"
"12/31/2014","79,780","2014-12","2014","12"
"1/1/2015","80,331","2015-01","2015","01"
"1/2/2015","80,160","2015-01","2015","01"
"1/3/2015","80,573","2015-01","2015","01"
"1/4/2015","80,132","2015-01","2015","01"
"1/5/2015","77,365","2015-01","2015","01"
"1/6/2015","75,368","2015-01","2015","01"
"1/7/2015","74,964","2015-01","2015","01"
"1/8/2015","73,671","2015-01","2015","01"
"1/9/2015","73,304","2015-01","2015","01"
"1/10/2015","71,742","2015-01","2015","01"
"1/11/2015","69,061","2015-01","2015","01"
"1/12/2015","63,813","2015-01","2015","01"
"1/13/2015","59,174","2015-01","2015","01"
"1/14/2015","57,065","2015-01","2015","01"
"1/15/2015","54,426","2015-01","2015","01"
"1/16/2015","54,233","2015-01","2015","01"
"1/17/2015","52,545","2015-01","2015","01"
"1/18/2015","50,792","2015-01","2015","01"
"1/19/2015","46,930","2015-01","2015","01"
"1/20/2015","43,810","2015-01","2015","01"
"1/21/2015","43,317","2015-01","2015","01"
"1/22/2015","41,918","2015-01","2015","01"
"1/23/2015","40,832","2015-01","2015","01"
"1/24/2015","40,084","2015-01","2015","01"
"1/25/2015","38,848","2015-01","2015","01"
"1/26/2015","33,909","2015-01","2015","01"
"1/27/2015","33,110","2015-01","2015","01"
"1/28/2015","32,869","2015-01","2015","01"
"1/29/2015","32,271","2015-01","2015","01"
"1/30/2015","31,122","2015-01","2015","01"
"1/31/2015","30,874","2015-01","2015","01"
"2/1/2015","29,813","2015-02","2015","02"
"2/2/2015","27,642","2015-02","2015","02"
"2/3/2015","27,657","2015-02","2015","02"
"2/4/2015","27,596","2015-02","2015","02"
"2/5/2015","26,769","2015-02","2015","02"
"2/6/2015","26,485","2015-02","2015","02"
"2/7/2015","26,046","2015-02","2015","02"
"2/8/2015","25,577","2015-02","2015","02"
"2/9/2015","23,773","2015-02","2015","02"
"2/10/2015","22,724","2015-02","2015","02"
"2/11/2015","20,971","2015-02","2015","02"
"2/12/2015","20,401","2015-02","2015","02"
"2/13/2015","19,698","2015-02","2015","02"
"2/14/2015","19,609","2015-02","2015","02"
"2/15/2015","19,153","2015-02","2015","02"
"2/16/2015","17,395","2015-02","2015","02"
"2/17/2015","17,380","2015-02","2015","02"
"2/18/2015","17,002","2015-02","2015","02"
"2/19/2015","16,802","2015-02","2015","02"
"2/20/2015","16,665","2015-02","2015","02"
"2/21/2015","16,578","2015-02","2015","02"
"2/22/2015","16,884","2015-02","2015","02"
"2/23/2015","18,721","2015-02","2015","02"
"2/24/2015","19,033","2015-02","2015","02"
"2/25/2015","18,814","2015-02","2015","02"
"2/26/2015","19,129","2015-02","2015","02"
"2/27/2015","19,898","2015-02","2015","02"
"2/28/2015","21,537","2015-02","2015","02"
"3/1/2015","23,181","2015-03","2015","03"
"3/2/2015","25,147","2015-03","2015","03"
"3/3/2015","25,884","2015-03","2015","03"
"3/4/2015","26,797","2015-03","2015","03"
"3/5/2015","27,123","2015-03","2015","03"
"3/6/2015","27,405","2015-03","2015","03"
"3/7/2015","27,498","2015-03","2015","03"
"3/8/2015","27,630","2015-03","2015","03"
"3/9/2015","28,754","2015-03","2015","03"
"3/10/2015","28,820","2015-03","2015","03"
"3/11/2015","28,921","2015-03","2015","03"
"3/12/2015","28,935","2015-03","2015","03"
"3/13/2015","28,864","2015-03","2015","03"
"3/14/2015","29,197","2015-03","2015","03"
"3/15/2015","29,346","2015-03","2015","03"
"3/16/2015","29,799","2015-03","2015","03"
"3/17/2015","29,684","2015-03","2015","03"
"3/18/2015","29,679","2015-03","2015","03"
"3/19/2015","29,460","2015-03","2015","03"
"3/20/2015","29,027","2015-03","2015","03"
"3/21/2015","29,242","2015-03","2015","03"
"3/22/2015","28,624","2015-03","2015","03"
"3/23/2015","26,627","2015-03","2015","03"
"3/24/2015","26,038","2015-03","2015","03"
"3/25/2015","25,250","2015-03","2015","03"
"3/26/2015","24,918","2015-03","2015","03"
"3/27/2015","24,526","2015-03","2015","03"
"3/28/2015","24,301","2015-03","2015","03"
"3/29/2015","24,328","2015-03","2015","03"
"3/30/2015","23,409","2015-03","2015","03"
"3/31/2015","22,979","2015-03","2015","03"
"4/1/2015","22,778","2015-04","2015","04"
"4/2/2015","22,566","2015-04","2015","04"
"4/3/2015","22,343","2015-04","2015","04"
"4/4/2015","22,113","2015-04","2015","04"
"4/5/2015","21,901","2015-04","2015","04"
"4/6/2015","21,172","2015-04","2015","04"
"4/7/2015","20,771","2015-04","2015","04"
"4/8/2015","20,728","2015-04","2015","04"
"4/9/2015","19,541","2015-04","2015","04"
"4/10/2015","18,649","2015-04","2015","04"
"4/11/2015","18,302","2015-04","2015","04"
"4/12/2015","18,276","2015-04","2015","04"
"4/13/2015","17,646","2015-04","2015","04"
"4/14/2015","17,198","2015-04","2015","04"
"4/15/2015","17,082","2015-04","2015","04"
"4/16/2015","16,675","2015-04","2015","04"
"4/17/2015","16,655","2015-04","2015","04"
"4/18/2015","16,596","2015-04","2015","04"
"4/19/2015","16,667","2015-04","2015","04"
"4/20/2015","16,539","2015-04","2015","04"
"4/21/2015","16,453","2015-04","2015","04"
"4/22/2015","16,442","2015-04","2015","04"
"4/23/2015","16,403","2015-04","2015","04"
"4/24/2015","16,486","2015-04","2015","04"
"4/25/2015","16,886","2015-04","2015","04"
"4/26/2015","17,302","2015-04","2015","04"
"4/27/2015","18,373","2015-04","2015","04"
"4/28/2015","18,143","2015-04","2015","04"
"4/29/2015","18,337","2015-04","2015","04"
"4/30/2015","18,190","2015-04","2015","04"
"5/1/2015","18,372","2015-05","2015","05"
"5/2/2015","18,456","2015-05","2015","05"
"5/3/2015","18,714","2015-05","2015","05"
"5/4/2015","18,971","2015-05","2015","05"
"5/5/2015","19,490","2015-05","2015","05"
"5/6/2015","19,618","2015-05","2015","05"
"5/7/2015","19,825","2015-05","2015","05"
"5/8/2015","19,659","2015-05","2015","05"
"5/9/2015","19,750","2015-05","2015","05"
"5/10/2015","20,077","2015-05","2015","05"
"5/11/2015","19,961","2015-05","2015","05"
"5/12/2015","19,803","2015-05","2015","05"
"5/13/2015","19,280","2015-05","2015","05"
"5/14/2015","19,272","2015-05","2015","05"
"5/15/2015","18,558","2015-05","2015","05"
"5/16/2015","18,405","2015-05","2015","05"
"5/17/2015","18,044","2015-05","2015","05"
"5/18/2015","16,679","2015-05","2015","05"
"5/19/2015","16,795","2015-05","2015","05"
"5/20/2015","16,870","2015-05","2015","05"
"5/21/2015","16,512","2015-05","2015","05"
"5/22/2015","16,515","2015-05","2015","05"
"5/23/2015","16,587","2015-05","2015","05"
"5/24/2015","16,757","2015-05","2015","05"
"5/25/2015","16,744","2015-05","2015","05"
"5/26/2015","16,625","2015-05","2015","05"
"5/27/2015","16,434","2015-05","2015","05"
"5/28/2015","16,459","2015-05","2015","05"
"5/29/2015","16,615","2015-05","2015","05"
"5/30/2015","16,716","2015-05","2015","05"
"5/31/2015","16,610","2015-05","2015","05"
"6/1/2015","16,740","2015-06","2015","06"
"6/2/2015","16,805","2015-06","2015","06"
"6/3/2015","16,678","2015-06","2015","06"
"6/4/2015","16,666","2015-06","2015","06"
"6/5/2015","16,526","2015-06","2015","06"
"6/6/2015","16,746","2015-06","2015","06"
"6/7/2015","16,722","2015-06","2015","06"
"6/8/2015","16,726","2015-06","2015","06"
"6/9/2015","16,859","2015-06","2015","06"
"6/10/2015","16,757","2015-06","2015","06"
"6/11/2015","16,842","2015-06","2015","06"
"6/12/2015","16,594","2015-06","2015","06"
"6/13/2015","16,542","2015-06","2015","06"
"6/14/2015","16,681","2015-06","2015","06"
"6/15/2015","16,807","2015-06","2015","06"
"6/16/2015","16,764","2015-06","2015","06"
"6/17/2015","16,480","2015-06","2015","06"
"6/18/2015","16,553","2015-06","2015","06"
"6/19/2015","16,847","2015-06","2015","06"
"6/20/2015","16,792","2015-06","2015","06"
"6/21/2015","16,759","2015-06","2015","06"
"6/22/2015","16,839","2015-06","2015","06"
"6/23/2015","16,476","2015-06","2015","06"
"6/24/2015","16,002","2015-06","2015","06"
"6/25/2015","15,772","2015-06","2015","06"
"6/26/2015","15,642","2015-06","2015","06"
"6/27/2015","15,716","2015-06","2015","06"
"6/28/2015","15,856","2015-06","2015","06"
"6/29/2015","15,593","2015-06","2015","06"
"6/30/2015","15,718","2015-06","2015","06"
"7/1/2015","16,285","2015-07","2015","07"
"7/2/2015","18,686","2015-07","2015","07"
"7/3/2015","19,526","2015-07","2015","07"
"7/4/2015","19,984","2015-07","2015","07"
"7/5/2015","20,518","2015-07","2015","07"
"7/6/2015","21,526","2015-07","2015","07"
"7/7/2015","23,065","2015-07","2015","07"
"7/8/2015","24,469","2015-07","2015","07"
"7/9/2015","25,841","2015-07","2015","07"
"7/10/2015","27,224","2015-07","2015","07"
"7/11/2015","28,258","2015-07","2015","07"
"7/12/2015","29,380","2015-07","2015","07"
"7/13/2015","33,800","2015-07","2015","07"
"7/14/2015","35,291","2015-07","2015","07"
"7/15/2015","36,822","2015-07","2015","07"
"7/16/2015","37,726","2015-07","2015","07"
"7/17/2015","39,925","2015-07","2015","07"
"7/18/2015","41,532","2015-07","2015","07"
"7/19/2015","43,591","2015-07","2015","07"
"7/20/2015","46,307","2015-07","2015","07"
"7/21/2015","40,042","2015-07","2015","07"
"7/22/2015","37,629","2015-07","2015","07"
"7/23/2015","36,075","2015-07","2015","07"
"7/24/2015","35,745","2015-07","2015","07"
"7/25/2015","38,089","2015-07","2015","07"
"7/26/2015","40,368","2015-07","2015","07"
"7/27/2015","42,217","2015-07","2015","07"
"7/28/2015","43,062","2015-07","2015","07"
"7/29/2015","45,939","2015-07","2015","07"
"7/30/2015","46,742","2015-07","2015","07"
"7/31/2015","46,481","2015-07","2015","07"
"8/1/2015","47,650","2015-08","2015","08"
"8/2/2015","47,982","2015-08","2015","08"
"8/3/2015","49,909","2015-08","2015","08"
"8/4/2015","50,540","2015-08","2015","08"
"8/5/2015","52,700","2015-08","2015","08"
"8/6/2015","54,700","2015-08","2015","08"
"8/7/2015","56,759","2015-08","2015","08"
"8/8/2015","58,227","2015-08","2015","08"
"8/9/2015","58,492","2015-08","2015","08"
"8/10/2015","59,997","2015-08","2015","08"
"8/11/2015","60,078","2015-08","2015","08"
"8/12/2015","59,615","2015-08","2015","08"
"8/13/2015","59,474","2015-08","2015","08"
"8/14/2015","58,832","2015-08","2015","08"
"8/15/2015","57,940","2015-08","2015","08"
"8/16/2015","57,976","2015-08","2015","08"
"8/17/2015","57,535","2015-08","2015","08"
"8/18/2015","57,177","2015-08","2015","08"
"8/19/2015","58,234","2015-08","2015","08"
"8/20/2015","58,345","2015-08","2015","08"
"8/21/2015","58,174","2015-08","2015","08"
"8/22/2015","58,430","2015-08","2015","08"
"8/23/2015","58,479","2015-08","2015","08"
"8/24/2015","59,066","2015-08","2015","08"
"8/25/2015","58,918","2015-08","2015","08"
"8/26/2015","59,379","2015-08","2015","08"
"8/27/2015","59,850","2015-08","2015","08"
"8/28/2015","60,229","2015-08","2015","08"
"8/29/2015","60,467","2015-08","2015","08"
"8/30/2015","60,909","2015-08","2015","08"
